[83, 35, 21, 75, 6, 95, 50, 34, 91, 69]
[53, 21, 43, 77, 40, 17, 92, 1, 33, 47]
[87, 70, 93, 65, 89, 4, 43, 14, 53, 52]
[2, 83, 1, 24, 35, 50, 51, 72, 23, 44]
[14, 25, 89, 67, 30, 28, 47, 65, 99, 86]
[95, 38, 66, 58, 98, 64, 43, 9, 12, 53]
[1, 59, 79, 96, 22, 10, 67, 80, 51, 38]
[27, 13, 49, 10, 82, 72, 37, 75, 39, 11]
[91, 97, 78, 2, 62, 40, 12, 60, 32, 98]
[10, 14, 45, 65, 41, 48, 97, 46, 99, 69]
[5, 41, 75, 35, 66, 97, 86, 40, 63, 7]
[26, 16, 92, 63, 69, 74, 99, 19, 41, 35]
[48, 59, 71, 16, 22, 40, 93, 44, 38, 51]
[92, 45, 58, 55, 22, 95, 88, 73, 63, 44]
[95, 40, 35, 15, 34, 67, 44, 21, 30, 28]
[5, 59, 40, 57, 72, 1, 94, 99, 64, 98]
[96, 45, 68, 2, 10, 6, 28, 55, 58, 32]
[19, 7, 83, 92, 35, 59, 89, 27, 100, 17]
[32, 34, 87, 84, 73, 54, 80, 40, 1, 57]
[17, 54, 25, 27, 38, 28, 94, 58, 4, 85]
[35, 84, 6, 51, 95, 91, 44, 87, 93, 19]
[74, 75, 17, 95, 22, 9, 80, 84, 99, 19]
[42, 46, 21, 2, 67, 78, 65, 52, 10, 28]
[60, 79, 72, 87, 14, 21, 76, 99, 38, 65]
[65, 20, 3, 95, 39, 53, 99, 12, 34, 40]
[1, 24, 44, 55, 8, 3, 12, 62, 83, 70]
[29, 45, 32, 40, 15, 9, 28, 5, 38, 84]
[32, 60, 56, 22, 44, 97, 83, 48, 7, 41]
[89, 84, 68, 31, 11, 32, 96, 20, 6, 78]
[100, 7, 11, 98, 5, 67, 96, 36, 62, 63]
[5, 24, 51, 12, 30, 64, 47, 2, 19, 7]
[60, 62, 11, 70, 47, 74, 5, 93, 66, 45]
[81, 27, 36, 67, 79, 85, 11, 100, 62, 92]
[9, 20, 90, 10, 14, 75, 94, 82, 69, 2]
[39, 12, 54, 92, 98, 47, 4, 46, 52, 87]
[47, 26, 65, 33, 38, 53, 64, 34, 83, 4]
[28, 54, 66, 6, 13, 22, 14, 12, 98, 27]
[100, 1, 17, 47, 87, 11, 7, 85, 8, 83]
[58, 92, 74, 9, 94, 33, 42, 100, 15, 50]
[14, 8, 45, 13, 76, 15, 21, 64, 44, 55]
[11, 50, 41, 26, 57, 84, 33, 80, 62, 40]
[76, 72, 97, 28, 67, 48, 93, 79, 31, 6]
[56, 37, 39, 48, 57, 1, 27, 34, 12, 61]
[95, 18, 7, 23, 53, 17, 71, 10, 59, 73]
[36, 54, 11, 38, 79, 93, 10, 31, 57, 1]
[53, 86, 5, 6, 81, 68, 25, 26, 36, 97]
[8, 15, 99, 89, 51, 20, 60, 23, 44, 9]
[75, 34, 33, 61, 19, 17, 94, 74, 40, 38]
[24, 5, 88, 21, 9, 65, 70, 61, 27, 2]
[28, 30, 54, 98, 3, 56, 17, 70, 79, 7]
[59, 99, 11, 13, 67, 42, 47, 48, 62, 87]
[21, 98, 11, 54, 79, 66, 53, 55, 49, 52]
[6, 94, 9, 44, 51, 85, 25, 73, 84, 96]
[72, 95, 38, 75, 37, 6, 44, 60, 65, 19]
[63, 14, 55, 4, 17, 12, 82, 77, 99, 22]
[99, 52, 54, 18, 3, 8, 23, 82, 10, 66]
[27, 99, 4, 52, 40, 88, 78, 100, 66, 9]
[66, 45, 81, 55, 77, 79, 67, 60, 87, 2]
[27, 22, 45, 84, 97, 39, 28, 68, 18, 25]
[46, 59, 81, 15, 91, 1, 47, 89, 44, 58]
[1, 78, 85, 30, 79, 66, 88, 65, 77, 44]
[33, 9, 2, 68, 50, 1, 18, 23, 77, 93]
[51, 34, 14, 46, 3, 100, 22, 21, 82, 36]
[24, 34, 11, 66, 74, 37, 94, 90, 6, 23]
[75, 90, 64, 18, 66, 49, 87, 42, 39, 68]
[58, 5, 38, 50, 20, 40, 41, 46, 90, 61]
[41, 4, 57, 38, 9, 83, 5, 70, 51, 53]
[38, 47, 20, 40, 27, 39, 52, 69, 90, 24]
[20, 36, 10, 52, 14, 12, 99, 9, 46, 93]
[81, 19, 21, 61, 95, 72, 43, 82, 44, 74]
[58, 90, 94, 91, 60, 70, 36, 5, 82, 26]
[87, 69, 70, 1, 8, 77, 12, 6, 28, 100]
[21, 59, 76, 47, 95, 82, 31, 79, 83, 89]
[88, 82, 63, 69, 49, 74, 12, 19, 14, 86]
[30, 26, 97, 57, 42, 87, 19, 28, 73, 55]
[10, 29, 86, 50, 100, 32, 4, 64, 3, 17]
[17, 94, 49, 22, 30, 28, 51, 31, 88, 72]
[82, 7, 15, 48, 95, 66, 22, 75, 67, 55]
[93, 55, 42, 10, 95, 98, 62, 14, 29, 2]
[70, 46, 79, 5, 24, 25, 19, 20, 94, 53]
[34, 12, 90, 16, 85, 56, 32, 27, 76, 19]
[53, 62, 94, 59, 67, 35, 46, 14, 27, 42]
[65, 9, 84, 52, 81, 7, 72, 63, 3, 57]
[14, 74, 50, 31, 33, 9, 17, 85, 65, 96]
[43, 9, 77, 76, 84, 17, 27, 7, 15, 74]
[7, 44, 13, 41, 70, 23, 75, 48, 10, 28]
[30, 55, 78, 71, 33, 62, 15, 39, 91, 36]
[87, 55, 78, 99, 51, 83, 2, 88, 95, 58]
[52, 77, 86, 49, 88, 60, 50, 79, 17, 35]
[8, 59, 25, 4, 89, 21, 9, 34, 70, 33]
[6, 22, 35, 33, 57, 64, 21, 34, 43, 65]
[5, 77, 48, 3, 24, 43, 79, 56, 95, 96]
[54, 50, 18, 57, 61, 76, 38, 19, 21, 97]
[58, 45, 4, 37, 5, 64, 34, 38, 53, 75]
[46, 26, 61, 18, 33, 44, 92, 48, 60, 29]
[76, 14, 5, 95, 53, 63, 94, 75, 21, 1]
[3, 63, 74, 31, 8, 48, 69, 17, 45, 36]
[16, 25, 50, 10, 21, 7, 82, 48, 78, 4]
[77, 49, 96, 4, 28, 80, 39, 62, 6, 55]
[64, 24, 4, 55, 8, 57, 76, 42, 45, 59]
[85, 81, 29, 39, 42, 46, 23, 2, 40, 69]
[8, 6, 73, 96, 5, 2, 30, 1, 78, 47]
[1, 84, 92, 39, 83, 93, 79, 86, 15, 4]
[83, 89, 36, 99, 73, 3, 37, 65, 12, 52]
[15, 63, 7, 97, 85, 9, 43, 95, 96, 5]
[34, 6, 45, 89, 77, 82, 42, 97, 57, 17]
[85, 100, 20, 39, 86, 60, 55, 12, 95, 78]
[62, 79, 7, 91, 89, 9, 42, 35, 23, 87]
[87, 13, 92, 33, 80, 15, 84, 49, 44, 5]
[2, 99, 75, 33, 31, 59, 58, 8, 84, 13]
[71, 99, 50, 5, 44, 41, 20, 12, 14, 1]
[75, 76, 27, 94, 53, 73, 10, 52, 30, 59]
[14, 51, 98, 20, 11, 42, 39, 64, 99, 23]
[2, 30, 9, 34, 67, 41, 56, 81, 3, 4]
[78, 44, 94, 61, 20, 14, 79, 97, 53, 19]
[5, 56, 49, 63, 48, 82, 88, 95, 25, 20]
[2, 98, 75, 33, 76, 22, 50, 56, 57, 6]
[86, 31, 53, 54, 45, 18, 11, 32, 30, 36]
[90, 94, 40, 2, 85, 31, 6, 41, 80, 10]
[62, 79, 99, 32, 40, 93, 66, 52, 70, 98]
[43, 20, 75, 6, 29, 2, 18, 78, 73, 88]
[51, 88, 24, 6, 26, 100, 79, 60, 25, 16]
[75, 7, 28, 63, 18, 51, 2, 62, 61, 88]
[61, 25, 44, 100, 65, 10, 92, 57, 52, 20]
[88, 78, 19, 98, 31, 16, 73, 71, 32, 10]
[25, 89, 36, 78, 86, 88, 63, 13, 95, 26]
[81, 73, 67, 95, 61, 5, 60, 3, 66, 92]
[34, 5, 90, 25, 80, 47, 49, 82, 59, 44]
[47, 96, 41, 15, 10, 40, 78, 27, 50, 33]
[67, 46, 38, 69, 2, 90, 40, 50, 87, 16]
[65, 87, 96, 75, 88, 92, 23, 56, 60, 85]
[20, 18, 5, 89, 98, 86, 21, 13, 55, 29]
[6, 52, 29, 73, 21, 57, 32, 20, 82, 90]
[46, 17, 37, 65, 76, 20, 14, 87, 32, 21]
[41, 8, 52, 50, 85, 84, 98, 62, 4, 33]
[52, 97, 3, 93, 69, 15, 84, 24, 28, 83]
[99, 39, 45, 8, 5, 75, 15, 97, 63, 23]
[49, 57, 7, 98, 17, 32, 89, 79, 14, 12]
[19, 76, 69, 10, 73, 77, 41, 14, 20, 13]
[39, 63, 81, 93, 50, 11, 99, 85, 75, 28]
[40, 72, 20, 57, 13, 31, 63, 66, 27, 76]
[67, 57, 74, 38, 27, 91, 78, 52, 83, 63]
[36, 17, 37, 66, 97, 9, 65, 73, 57, 45]
[68, 67, 56, 3, 30, 9, 57, 82, 66, 48]
[50, 91, 94, 51, 39, 25, 82, 76, 33, 37]
[18, 84, 11, 16, 46, 67, 72, 29, 94, 90]
[70, 60, 77, 44, 72, 42, 22, 16, 38, 66]
[82, 83, 27, 6, 21, 64, 32, 11, 43, 13]
[76, 70, 24, 60, 43, 31, 95, 15, 91, 23]
[11, 7, 87, 34, 48, 83, 42, 52, 4, 64]
[37, 13, 88, 28, 48, 47, 53, 33, 5, 27]
[22, 79, 45, 89, 78, 17, 18, 27, 34, 86]
[11, 52, 3, 15, 89, 34, 9, 38, 95, 43]
[36, 77, 68, 100, 13, 85, 39, 20, 64, 56]
[97, 27, 32, 28, 77, 1, 8, 100, 93, 13]
[10, 78, 73, 67, 84, 20, 9, 40, 91, 30]
[99, 24, 42, 49, 74, 62, 11, 31, 51, 85]
[20, 80, 55, 24, 14, 15, 53, 63, 40, 89]
[3, 49, 69, 40, 28, 16, 61, 50, 77, 92]
[82, 45, 17, 30, 70, 65, 7, 42, 86, 63]
[49, 59, 19, 60, 89, 50, 71, 34, 47, 87]
[82, 36, 17, 66, 97, 32, 58, 22, 14, 38]
[28, 65, 84, 42, 34, 89, 20, 39, 90, 85]
[8, 74, 70, 48, 40, 81, 35, 58, 44, 50]
[97, 24, 28, 32, 77, 35, 25, 16, 9, 11]
[92, 36, 72, 40, 47, 29, 26, 96, 80, 85]
[66, 24, 18, 33, 42, 59, 76, 90, 61, 17]
[74, 28, 71, 30, 86, 81, 3, 98, 37, 72]
[94, 10, 15, 59, 82, 91, 28, 31, 77, 44]
[5, 24, 57, 94, 97, 69, 99, 41, 43, 62]
[89, 70, 99, 46, 44, 56, 57, 18, 100, 74]
[22, 33, 18, 53, 63, 1, 79, 59, 19, 71]
[56, 55, 64, 25, 19, 58, 86, 21, 85, 94]
[34, 46, 33, 15, 47, 87, 86, 83, 60, 24]
[67, 90, 54, 41, 94, 86, 32, 26, 80, 30]
[88, 76, 22, 87, 41, 30, 8, 44, 18, 68]
[31, 62, 95, 59, 92, 72, 55, 71, 58, 15]
[35, 15, 97, 94, 47, 45, 76, 29, 54, 32]
[18, 74, 88, 72, 46, 36, 76, 69, 20, 30]
[28, 15, 19, 79, 38, 41, 99, 32, 9, 5]
[1, 2, 57, 55, 21, 38, 92, 8, 6, 51]
[93, 28, 97, 18, 5, 56, 74, 87, 66, 73]
[40, 42, 7, 45, 43, 78, 12, 14, 57, 37]
[29, 98, 3, 100, 73, 96, 42, 54, 37, 14]
[38, 58, 17, 41, 46, 75, 45, 89, 94, 59]
[32, 29, 40, 93, 56, 83, 99, 34, 67, 72]
[47, 2, 16, 61, 75, 88, 36, 62, 99, 73]
[8, 37, 50, 72, 9, 81, 17, 14, 70, 88]
[90, 53, 44, 13, 12, 71, 49, 1, 69, 60]
[88, 16, 84, 35, 10, 55, 100, 99, 2, 33]
[48, 79, 10, 37, 13, 68, 51, 6, 57, 39]
[31, 69, 14, 25, 32, 82, 20, 27, 2, 29]
[72, 74, 52, 84, 10, 6, 17, 92, 40, 42]
[80, 15, 54, 84, 16, 7, 18, 81, 22, 12]
[46, 55, 14, 42, 53, 62, 60, 45, 90, 23]
[99, 63, 17, 26, 22, 5, 20, 24, 77, 12]
[81, 16, 38, 60, 17, 50, 76, 70, 74, 12]
[90, 50, 10, 73, 59, 37, 58, 9, 28, 94]
[39, 99, 58, 69, 17, 55, 30, 63, 92, 1]
[68, 1, 6, 50, 46, 21, 100, 5, 73, 85]
[70, 27, 9, 31, 46, 16, 72, 88, 54, 73]
[42, 80, 94, 44, 75, 97, 83, 14, 9, 86]
[52, 34, 76, 82, 1, 90, 59, 37, 4, 75]
[52, 85, 21, 53, 1, 64, 47, 66, 62, 38]
[81, 56, 78, 44, 63, 59, 73, 43, 36, 30]
[59, 8, 51, 78, 10, 17, 4, 43, 63, 67]
[13, 86, 87, 81, 98, 85, 54, 65, 77, 2]
[99, 59, 46, 25, 32, 95, 42, 83, 56, 17]
[22, 90, 53, 57, 51, 74, 63, 14, 34, 36]
[60, 71, 64, 72, 91, 8, 21, 86, 97, 40]
[74, 4, 49, 71, 41, 27, 37, 25, 13, 82]
[4, 6, 70, 5, 29, 12, 86, 83, 56, 10]
[50, 39, 61, 96, 21, 41, 47, 58, 29, 45]
[18, 30, 1, 36, 38, 4, 52, 86, 39, 74]
[32, 80, 20, 94, 81, 23, 15, 22, 88, 48]
[84, 78, 30, 19, 16, 7, 55, 52, 94, 79]
[21, 15, 68, 97, 4, 10, 22, 95, 48, 100]
[80, 88, 96, 11, 30, 92, 83, 53, 91, 18]
[78, 71, 98, 47, 56, 19, 12, 68, 4, 30]
[90, 60, 35, 13, 58, 71, 74, 99, 100, 21]
[66, 5, 93, 4, 56, 11, 80, 94, 71, 95]
[20, 11, 34, 48, 30, 41, 85, 67, 78, 8]
[6, 81, 52, 29, 33, 90, 14, 75, 87, 11]
[41, 60, 90, 21, 61, 78, 99, 43, 12, 64]
[92, 87, 61, 36, 45, 3, 9, 54, 59, 43]
[4, 38, 35, 20, 89, 26, 50, 79, 13, 25]
[29, 90, 10, 52, 62, 79, 82, 84, 99, 73]
[73, 33, 46, 11, 3, 52, 48, 61, 9, 68]
[38, 49, 79, 66, 15, 81, 99, 64, 45, 25]
[60, 73, 41, 16, 13, 82, 4, 20, 19, 88]
[70, 55, 92, 41, 50, 87, 37, 19, 71, 84]
[86, 30, 4, 35, 97, 71, 43, 64, 82, 36]
[7, 13, 42, 78, 49, 38, 68, 4, 12, 77]
[4, 60, 92, 38, 87, 14, 5, 55, 90, 28]
[12, 23, 18, 78, 45, 89, 57, 30, 51, 52]
[79, 6, 65, 82, 63, 64, 24, 14, 95, 2]
[76, 50, 98, 20, 90, 73, 66, 12, 29, 88]
[11, 10, 13, 48, 90, 60, 93, 53, 6, 100]
[81, 70, 56, 48, 57, 61, 72, 8, 7, 24]
[50, 99, 16, 91, 51, 40, 36, 65, 82, 60]
[55, 28, 18, 80, 50, 39, 65, 14, 32, 24]
[29, 79, 18, 34, 16, 76, 35, 100, 84, 37]
[29, 37, 15, 86, 69, 82, 49, 23, 56, 60]
[23, 67, 52, 60, 49, 2, 84, 73, 55, 82]
[44, 14, 76, 18, 97, 63, 37, 94, 92, 2]
[9, 63, 3, 49, 48, 66, 23, 32, 14, 72]
[38, 92, 46, 61, 56, 90, 91, 77, 70, 66]
[3, 2, 95, 79, 38, 36, 72, 85, 99, 47]
[76, 56, 16, 5, 15, 25, 61, 94, 31, 63]
[100, 8, 50, 96, 40, 21, 64, 7, 43, 34]
[12, 2, 97, 100, 65, 31, 39, 21, 98, 56]
[59, 71, 34, 99, 62, 40, 53, 28, 61, 72]
[18, 37, 61, 7, 92, 52, 29, 58, 15, 10]
[29, 44, 85, 39, 14, 94, 22, 41, 72, 91]
[21, 77, 56, 48, 99, 40, 37, 49, 75, 30]
[69, 41, 2, 3, 46, 24, 93, 68, 15, 76]
[67, 3, 14, 8, 83, 21, 95, 1, 48, 51]
[57, 75, 56, 55, 41, 93, 51, 54, 38, 26]
[82, 57, 58, 6, 45, 35, 33, 54, 16, 67]
[33, 82, 65, 85, 13, 38, 9, 97, 79, 20]
[35, 29, 10, 25, 56, 14, 74, 26, 69, 75]
[54, 27, 35, 81, 7, 31, 80, 55, 52, 8]
[26, 95, 88, 49, 92, 41, 12, 4, 70, 23]
[5, 71, 80, 57, 29, 75, 47, 61, 77, 38]
[29, 96, 75, 13, 80, 49, 47, 48, 22, 69]
[44, 83, 96, 33, 32, 95, 50, 18, 17, 45]
[92, 42, 93, 83, 66, 98, 23, 97, 34, 77]
[19, 2, 91, 22, 42, 23, 78, 100, 33, 51]
[46, 70, 87, 12, 41, 96, 58, 34, 63, 56]
[73, 64, 83, 100, 66, 82, 86, 62, 17, 1]
[50, 48, 74, 15, 56, 45, 38, 63, 68, 64]
[94, 22, 89, 36, 81, 42, 16, 54, 70, 37]
[3, 13, 90, 8, 93, 68, 91, 53, 26, 24]
[56, 93, 8, 47, 58, 79, 7, 42, 98, 68]
[28, 83, 12, 25, 38, 94, 82, 27, 29, 78]
[89, 27, 40, 29, 18, 61, 20, 96, 100, 24]
[32, 48, 50, 29, 73, 19, 70, 51, 11, 17]
[7, 89, 16, 39, 94, 54, 65, 20, 99, 17]
[23, 88, 21, 37, 57, 93, 79, 47, 1, 32]
[5, 98, 45, 75, 84, 2, 28, 37, 31, 9]
[87, 85, 19, 28, 65, 40, 20, 60, 11, 12]
[15, 78, 6, 93, 84, 7, 70, 95, 40, 89]
[69, 21, 49, 3, 22, 66, 13, 29, 85, 58]
[23, 97, 100, 99, 56, 24, 70, 14, 22, 60]
[52, 73, 63, 68, 2, 89, 85, 72, 49, 21]
[2, 78, 71, 34, 81, 84, 54, 70, 91, 13]
[97, 50, 75, 15, 30, 32, 100, 44, 55, 27]
[8, 85, 98, 24, 42, 28, 39, 12, 56, 7]
[47, 42, 5, 1, 57, 49, 11, 84, 62, 41]
[75, 66, 97, 44, 19, 4, 82, 78, 96, 62]
[90, 42, 73, 93, 23, 45, 79, 22, 76, 87]
[45, 3, 86, 88, 93, 61, 78, 64, 11, 100]
[91, 65, 22, 50, 72, 86, 34, 95, 36, 61]
[70, 11, 56, 5, 79, 90, 81, 66, 17, 7]
[29, 10, 55, 87, 66, 73, 14, 48, 27, 61]
[1, 75, 11, 55, 30, 32, 98, 71, 36, 70]
[82, 86, 98, 58, 47, 18, 56, 35, 8, 34]
[91, 86, 80, 93, 76, 97, 33, 72, 45, 17]
[48, 18, 52, 15, 78, 6, 20, 96, 3, 51]
[96, 85, 49, 25, 13, 65, 20, 10, 24, 83]
[32, 6, 96, 36, 2, 77, 21, 62, 86, 56]
[80, 31, 100, 46, 3, 40, 33, 72, 2, 13]
[53, 40, 13, 16, 12, 87, 50, 83, 63, 20]
[72, 14, 15, 37, 81, 70, 2, 89, 38, 23]
[91, 23, 59, 62, 5, 13, 27, 84, 36, 18]
[69, 19, 12, 7, 20, 98, 45, 82, 63, 23]
[98, 38, 89, 17, 55, 95, 75, 19, 76, 47]
[72, 87, 79, 56, 78, 29, 18, 85, 70, 73]
[2, 20, 53, 32, 34, 97, 57, 93, 85, 69]
[30, 99, 85, 74, 64, 8, 68, 12, 17, 86]
[18, 60, 76, 95, 84, 47, 92, 52, 9, 58]
[59, 70, 82, 4, 1, 21, 16, 29, 48, 41]
[79, 44, 48, 28, 2, 89, 51, 46, 27, 33]
[30, 11, 60, 29, 18, 36, 75, 10, 6, 16]
[63, 20, 41, 38, 1, 45, 25, 2, 92, 8]
[70, 6, 32, 61, 100, 54, 1, 35, 97, 40]
[47, 2, 89, 10, 77, 99, 81, 80, 59, 48]
[43, 13, 28, 11, 79, 51, 99, 80, 35, 21]
[64, 26, 5, 66, 98, 44, 57, 70, 28, 81]
[22, 82, 41, 67, 6, 85, 31, 14, 53, 52]
[2, 80, 76, 61, 9, 45, 40, 13, 39, 49]
[13, 29, 18, 2, 33, 23, 63, 54, 88, 30]
[60, 40, 76, 70, 44, 100, 89, 74, 49, 96]
[63, 36, 16, 23, 55, 81, 95, 86, 76, 51]
[70, 90, 22, 67, 93, 72, 48, 21, 29, 23]
[18, 66, 27, 42, 14, 80, 99, 28, 34, 46]
[67, 62, 86, 77, 5, 69, 48, 64, 8, 95]
[52, 24, 71, 37, 31, 29, 91, 84, 25, 79]
[33, 52, 15, 23, 61, 31, 22, 58, 93, 78]
[39, 81, 95, 42, 32, 6, 77, 99, 92, 50]
[54, 58, 73, 9, 90, 80, 4, 87, 26, 31]
[12, 85, 49, 59, 10, 5, 67, 31, 28, 45]
[12, 13, 79, 57, 16, 93, 31, 38, 24, 18]
[42, 58, 13, 25, 62, 83, 41, 57, 59, 20]
[100, 24, 95, 79, 25, 14, 3, 16, 32, 10]
[34, 63, 94, 28, 59, 15, 13, 87, 35, 5]
[98, 13, 77, 91, 39, 90, 12, 5, 37, 27]
[98, 11, 12, 33, 48, 50, 71, 35, 76, 45]
[56, 43, 64, 74, 31, 6, 46, 7, 13, 63]
[84, 42, 8, 55, 68, 76, 59, 54, 1, 7]
[75, 15, 20, 5, 60, 13, 96, 53, 78, 42]
[64, 20, 46, 88, 14, 75, 26, 99, 24, 35]
[50, 52, 5, 16, 89, 51, 95, 87, 54, 63]
[49, 74, 77, 97, 98, 39, 81, 61, 50, 1]
[30, 47, 20, 55, 39, 5, 74, 53, 21, 16]
[9, 74, 45, 2, 82, 39, 54, 40, 26, 37]
[64, 69, 88, 33, 80, 68, 24, 21, 95, 71]
[13, 8, 42, 44, 49, 30, 43, 63, 70, 12]
[74, 9, 42, 6, 31, 54, 62, 85, 17, 14]
[56, 76, 21, 96, 17, 7, 67, 2, 36, 48]
[66, 17, 25, 70, 98, 7, 90, 89, 91, 10]
[58, 52, 72, 57, 94, 79, 51, 15, 37, 59]
[65, 51, 11, 26, 97, 8, 16, 31, 57, 100]
[92, 10, 46, 3, 48, 25, 88, 4, 62, 54]
[85, 43, 87, 31, 72, 98, 30, 9, 69, 3]
[11, 39, 16, 24, 60, 1, 7, 23, 52, 80]
[93, 16, 92, 49, 37, 100, 62, 28, 40, 57]
[28, 33, 79, 48, 62, 14, 95, 7, 64, 55]
[82, 96, 15, 73, 65, 55, 72, 100, 29, 62]
[47, 87, 71, 51, 28, 62, 60, 42, 4, 86]
[80, 20, 63, 1, 87, 83, 12, 13, 9, 89]
[72, 48, 86, 94, 38, 58, 84, 25, 78, 3]
[91, 21, 43, 41, 17, 19, 8, 9, 80, 75]
[43, 18, 37, 100, 7, 2, 39, 40, 46, 22]
[21, 32, 57, 20, 81, 86, 65, 70, 84, 26]
[82, 36, 9, 17, 27, 79, 85, 61, 25, 4]
[27, 16, 74, 9, 73, 70, 55, 50, 67, 78]
[100, 20, 54, 64, 91, 74, 79, 80, 95, 28]
[83, 21, 85, 56, 4, 92, 60, 55, 44, 70]
[13, 61, 53, 78, 5, 79, 96, 65, 39, 55]
[3, 95, 29, 51, 96, 48, 30, 93, 91, 46]
[48, 21, 73, 67, 19, 65, 6, 1, 15, 40]
[76, 26, 84, 49, 16, 33, 30, 36, 31, 64]
[11, 32, 75, 21, 28, 43, 42, 79, 74, 23]
[62, 94, 60, 40, 49, 65, 54, 79, 47, 9]
[64, 84, 3, 34, 61, 76, 15, 68, 5, 56]
[58, 17, 48, 49, 18, 29, 44, 75, 1, 28]
[7, 78, 96, 6, 76, 1, 86, 19, 29, 41]
[81, 56, 21, 26, 4, 48, 13, 57, 18, 66]
[87, 71, 80, 83, 11, 96, 19, 1, 89, 4]
[61, 82, 50, 90, 39, 23, 26, 24, 52, 94]
[45, 17, 41, 92, 94, 51, 19, 61, 44, 25]
[34, 100, 40, 57, 52, 74, 96, 75, 83, 84]
[11, 24, 74, 90, 94, 13, 77, 37, 72, 7]
[47, 94, 32, 72, 4, 30, 28, 96, 29, 26]
[10, 13, 24, 96, 3, 27, 23, 47, 85, 18]
[1, 98, 15, 37, 85, 38, 71, 8, 83, 56]
[15, 42, 77, 27, 18, 63, 51, 37, 5, 44]
[44, 7, 56, 5, 49, 16, 36, 3, 70, 50]
[51, 59, 76, 55, 57, 56, 36, 38, 70, 24]
[82, 55, 16, 6, 26, 21, 1, 69, 91, 4]
[53, 47, 36, 65, 6, 38, 23, 61, 37, 12]
[92, 27, 82, 58, 50, 44, 28, 45, 12, 17]
[15, 88, 22, 83, 64, 60, 74, 37, 42, 27]
[9, 72, 76, 19, 42, 12, 100, 91, 43, 84]
[46, 7, 17, 75, 47, 15, 19, 9, 45, 85]
[4, 49, 13, 88, 20, 6, 38, 26, 91, 54]
[78, 14, 33, 95, 84, 30, 48, 72, 93, 38]
[58, 35, 9, 95, 44, 16, 87, 34, 80, 96]
[52, 97, 95, 67, 69, 23, 58, 1, 45, 13]
[10, 99, 11, 36, 72, 96, 19, 45, 84, 86]
[43, 90, 42, 86, 76, 93, 39, 94, 70, 64]
[97, 28, 70, 54, 10, 31, 52, 18, 19, 45]
[74, 54, 99, 28, 85, 17, 16, 36, 42, 89]
[3, 92, 75, 90, 64, 77, 36, 46, 66, 18]
[28, 95, 88, 82, 35, 9, 27, 78, 33, 81]
[40, 37, 56, 23, 36, 93, 20, 1, 10, 25]
[59, 18, 37, 20, 87, 11, 23, 35, 62, 22]
[14, 63, 37, 100, 29, 64, 9, 54, 27, 32]
[49, 75, 60, 84, 100, 34, 87, 29, 37, 17]
[62, 85, 82, 37, 46, 39, 76, 91, 58, 32]
[47, 83, 93, 48, 31, 81, 82, 29, 53, 71]
[7, 12, 78, 1, 34, 60, 97, 22, 65, 57]
[67, 18, 3, 20, 84, 12, 38, 77, 2, 10]
[40, 86, 10, 26, 64, 27, 57, 18, 71, 67]
[57, 84, 76, 89, 44, 14, 59, 38, 47, 79]
[3, 28, 73, 32, 64, 62, 7, 17, 34, 52]
[76, 73, 56, 34, 59, 31, 45, 42, 10, 64]
[49, 71, 42, 82, 94, 35, 51, 44, 30, 43]
[32, 80, 37, 42, 18, 64, 96, 59, 52, 34]
[20, 7, 95, 32, 16, 74, 12, 55, 17, 96]
[31, 8, 91, 58, 46, 19, 38, 76, 21, 5]
[9, 96, 11, 44, 77, 89, 40, 21, 98, 39]
[71, 27, 22, 77, 14, 64, 33, 93, 97, 40]
[97, 27, 55, 5, 19, 11, 96, 20, 52, 72]
[5, 79, 63, 17, 11, 86, 45, 62, 31, 23]
[5, 28, 54, 39, 13, 44, 46, 86, 35, 25]
[62, 100, 43, 50, 21, 20, 24, 34, 11, 76]
[22, 23, 20, 56, 38, 8, 50, 14, 70, 73]
[32, 81, 72, 50, 27, 13, 40, 99, 8, 69]
[48, 31, 56, 72, 65, 18, 93, 49, 14, 92]
[35, 63, 45, 56, 51, 67, 86, 46, 57, 59]
[48, 2, 90, 63, 68, 26, 73, 1, 57, 82]
[100, 76, 30, 49, 32, 69, 78, 82, 17, 74]
[76, 1, 60, 12, 83, 2, 57, 71, 15, 26]
[28, 3, 48, 84, 75, 57, 21, 11, 19, 26]
[22, 43, 36, 95, 100, 1, 35, 91, 65, 64]
[27, 70, 28, 67, 75, 100, 97, 84, 41, 10]
[54, 82, 84, 50, 95, 37, 71, 88, 85, 77]
[17, 49, 66, 95, 94, 73, 99, 70, 92, 5]
[4, 25, 70, 44, 9, 6, 78, 23, 97, 84]
[45, 14, 50, 1, 34, 6, 25, 65, 70, 69]
[93, 44, 84, 5, 46, 85, 90, 39, 14, 63]
[46, 85, 13, 94, 52, 77, 82, 28, 22, 41]
[68, 11, 99, 14, 69, 12, 53, 9, 42, 34]
[25, 63, 53, 94, 91, 7, 84, 26, 30, 10]
[8, 56, 1, 83, 62, 27, 31, 38, 48, 15]
[63, 62, 5, 7, 19, 1, 61, 41, 77, 71]
[44, 49, 56, 15, 4, 3, 9, 6, 19, 70]
[27, 38, 76, 28, 8, 62, 88, 99, 5, 32]
[68, 56, 47, 85, 93, 6, 44, 58, 7, 39]
